Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date,Revenue_per_Unit,Cluster
ORD1460,CUS456,B2B,Granini Apple,Juices,2.11,45,0.15,80.71,Baden-Württemberg,2021-03-08,1.7935555555555553,0
ORD1460,CUS456,B2B,Rockstar,Soft Drinks,2.17,43,0.1,83.98,Baden-Württemberg,2021-03-08,1.9530232558139535,0
ORD1460,CUS456,B2B,Hohes C Orange,Juices,1.81,49,0.1,79.82,Baden-Württemberg,2021-03-08,1.6289795918367345,0
ORD1460,CUS456,B2B,Evian,Water,1.35,78,0.05,100.04,Baden-Württemberg,2021-03-08,1.2825641025641026,0
ORD1461,CUS9064,B2C,Vittel,Water,0.56,10,0.0,5.6,Thüringen,2021-05-08,0.5599999999999999,0
ORD1461,CUS9064,B2C,Schwip Schwap,Soft Drinks,1.2,2,0.0,2.4,Thüringen,2021-05-08,1.2,0
ORD1461,CUS9064,B2C,Tanqueray,Alcoholic Beverages,33.6,8,0.0,268.8,Thüringen,2021-05-08,33.6,1
ORD1461,CUS9064,B2C,Rauch Multivitamin,Juices,2.31,14,0.0,32.34,Thüringen,2021-05-08,2.31,0
ORD1461,CUS9064,B2C,Pepsi,Soft Drinks,1.49,8,0.0,11.92,Thüringen,2021-05-08,1.49,0
ORD1462,CUS2158,B2C,Krombacher,Alcoholic Beverages,1.54,10,0.0,15.4,Mecklenburg-Vorpommern,2021-04-05,1.54,0
ORD1463,CUS3399,B2C,Warsteiner,Alcoholic Beverages,1.05,13,0.0,13.65,Nordrhein-Westfalen,2022-01-03,1.05,0
ORD1463,CUS3399,B2C,Schwip Schwap,Soft Drinks,1.24,11,0.0,13.64,Nordrhein-Westfalen,2022-01-03,1.24,0
ORD1463,CUS3399,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,11,0.0,21.78,Nordrhein-Westfalen,2022-01-03,1.9800000000000002,0
ORD1464,CUS9594,B2C,Granini Apple,Juices,1.69,6,0.0,10.14,Hessen,2023-09-28,1.6900000000000002,0
ORD1464,CUS9594,B2C,Johnnie Walker,Alcoholic Beverages,37.69,15,0.0,565.35,Hessen,2023-09-28,37.690000000000005,1
ORD1464,CUS9594,B2C,Volvic Touch,Water,1.46,3,0.0,4.38,Hessen,2023-09-28,1.46,0
ORD1464,CUS9594,B2C,Gerolsteiner,Water,1.07,1,0.0,1.07,Hessen,2023-09-28,1.07,0
ORD1465,CUS6752,B2B,San Pellegrino,Water,0.51,71,0.1,32.59,Sachsen,2023-06-12,0.4590140845070423,0
ORD1465,CUS6752,B2B,Rockstar,Soft Drinks,2.14,95,0.1,182.97,Sachsen,2023-06-12,1.926,0
ORD1465,CUS6752,B2B,Mezzo Mix,Soft Drinks,1.15,69,0.15,67.45,Sachsen,2023-06-12,0.977536231884058,0
ORD1465,CUS6752,B2B,Kölsch,Alcoholic Beverages,2.23,54,0.1,108.38,Sachsen,2023-06-12,2.007037037037037,0
ORD1466,CUS6900,B2C,Sauvignon Blanc,Alcoholic Beverages,9.09,7,0.0,63.63,Sachsen-Anhalt,2023-06-23,9.09,0
ORD1466,CUS6900,B2C,Selters,Water,0.49,5,0.0,2.45,Sachsen-Anhalt,2023-06-23,0.49000000000000005,0
ORD1466,CUS6900,B2C,Hohes C Orange,Juices,1.86,13,0.0,24.18,Sachsen-Anhalt,2023-06-23,1.8599999999999999,0
ORD1467,CUS7367,B2C,Monster,Soft Drinks,3.21,9,0.0,28.89,Hamburg,2022-03-02,3.21,0
ORD1467,CUS7367,B2C,Volvic,Water,0.57,5,0.0,2.85,Hamburg,2022-03-02,0.5700000000000001,0
ORD1467,CUS7367,B2C,Apollinaris,Water,0.96,8,0.0,7.68,Hamburg,2022-03-02,0.96,0
ORD1467,CUS7367,B2C,Jever,Alcoholic Beverages,1.94,14,0.0,27.16,Hamburg,2022-03-02,1.94,0
ORD1468,CUS571,B2C,Selters,Water,0.49,8,0.0,3.92,Baden-Württemberg,2023-10-03,0.49,0
ORD1468,CUS571,B2C,Club Mate,Soft Drinks,2.26,15,0.0,33.9,Baden-Württemberg,2023-10-03,2.26,0
ORD1468,CUS571,B2C,Granini Apple,Juices,1.69,3,0.0,5.07,Baden-Württemberg,2023-10-03,1.6900000000000002,0
ORD1468,CUS571,B2C,Mango Juice,Juices,3.31,11,0.0,36.41,Baden-Württemberg,2023-10-03,3.3099999999999996,0
ORD1469,CUS4559,B2B,Rauch Multivitamin,Juices,3.32,64,0.15,180.61,Thüringen,2021-11-15,2.82203125,0
ORD1470,CUS9343,B2C,Vittel,Water,0.58,15,0.0,8.7,Hessen,2022-03-05,0.58,0
ORD1470,CUS9343,B2C,Hohes C Orange,Juices,1.8,9,0.0,16.2,Hessen,2022-03-05,1.7999999999999998,0
ORD1470,CUS9343,B2C,Club Mate,Soft Drinks,2.19,14,0.0,30.66,Hessen,2022-03-05,2.19,0
ORD1470,CUS9343,B2C,Chardonnay,Alcoholic Beverages,4.88,1,0.0,4.88,Hessen,2022-03-05,4.88,0
ORD1470,CUS9343,B2C,Selters,Water,0.47,3,0.0,1.41,Hessen,2022-03-05,0.47,0
ORD1471,CUS3800,B2C,Gerolsteiner,Water,1.04,13,0.0,13.52,Sachsen,2022-11-28,1.04,0
ORD1471,CUS3800,B2C,Vio Wasser,Water,1.66,9,0.0,14.94,Sachsen,2022-11-28,1.66,0
ORD1471,CUS3800,B2C,Fanta,Soft Drinks,1.19,11,0.0,13.09,Sachsen,2022-11-28,1.19,0
ORD1471,CUS3800,B2C,Vittel,Water,0.58,2,0.0,1.16,Sachsen,2022-11-28,0.58,0
ORD1472,CUS2377,B2C,Coca-Cola,Soft Drinks,1.07,6,0.0,6.42,Mecklenburg-Vorpommern,2022-11-19,1.07,0
ORD1473,CUS6919,B2C,Jever,Alcoholic Beverages,1.94,4,0.0,7.76,Berlin,2022-12-11,1.94,0
ORD1473,CUS6919,B2C,Hohes C Orange,Juices,1.8,7,0.0,12.6,Berlin,2022-12-11,1.8,0
ORD1474,CUS7761,B2C,Gerolsteiner,Water,1.07,3,0.0,3.21,Berlin,2023-01-28,1.07,0
ORD1474,CUS7761,B2C,Beck's,Alcoholic Beverages,1.41,2,0.0,2.82,Berlin,2023-01-28,1.41,0
ORD1475,CUS2631,B2C,Tomato Juice,Juices,3.33,1,0.0,3.33,Sachsen-Anhalt,2022-10-24,3.33,0
ORD1475,CUS2631,B2C,Volvic Touch,Water,1.42,2,0.0,2.84,Sachsen-Anhalt,2022-10-24,1.42,0
ORD1475,CUS2631,B2C,Rauch Multivitamin,Juices,2.38,8,0.0,19.04,Sachsen-Anhalt,2022-10-24,2.38,0
ORD1475,CUS2631,B2C,Mango Juice,Juices,3.21,2,0.0,6.42,Sachsen-Anhalt,2022-10-24,3.21,0
ORD1476,CUS5072,B2B,Passion Fruit Juice,Juices,2.75,26,0.05,67.92,Hamburg,2023-04-17,2.6123076923076924,0
ORD1476,CUS5072,B2B,Granini Apple,Juices,2.35,90,0.15,179.78,Hamburg,2023-04-17,1.9975555555555555,0
ORD1476,CUS5072,B2B,Fritz-Kola,Soft Drinks,2.61,47,0.15,104.27,Hamburg,2023-04-17,2.218510638297872,0
ORD1476,CUS5072,B2B,Evian,Water,1.39,87,0.15,102.79,Hamburg,2023-04-17,1.1814942528735632,0
ORD1476,CUS5072,B2B,Mango Juice,Juices,2.42,28,0.1,60.98,Hamburg,2023-04-17,2.177857142857143,0
ORD1477,CUS392,B2C,Club Mate,Soft Drinks,2.13,11,0.0,23.43,Bayern,2021-01-06,2.13,0
ORD1477,CUS392,B2C,Rauch Multivitamin,Juices,2.31,5,0.0,11.55,Bayern,2021-01-06,2.31,0
ORD1478,CUS3979,B2C,Mango Juice,Juices,3.12,6,0.0,18.72,Niedersachsen,2021-08-02,3.1199999999999997,0
ORD1478,CUS3979,B2C,Cranberry Juice,Juices,3.46,1,0.0,3.46,Niedersachsen,2021-08-02,3.46,0
ORD1478,CUS3979,B2C,Rauch Multivitamin,Juices,2.31,6,0.0,13.86,Niedersachsen,2021-08-02,2.31,0
ORD1480,CUS3805,B2B,Granini Apple,Juices,2.07,87,0.15,153.08,Mecklenburg-Vorpommern,2023-04-27,1.7595402298850575,0
ORD1481,CUS2452,B2C,Schwip Schwap,Soft Drinks,1.27,10,0.0,12.7,Mecklenburg-Vorpommern,2023-12-17,1.27,0
ORD1482,CUS2135,B2B,Club Mate,Soft Drinks,1.72,63,0.05,102.94,Thüringen,2023-01-08,1.6339682539682538,0
ORD1482,CUS2135,B2B,Passion Fruit Juice,Juices,2.61,55,0.1,129.2,Thüringen,2023-01-08,2.3490909090909087,0
ORD1482,CUS2135,B2B,Pepsi,Soft Drinks,0.98,77,0.1,67.91,Thüringen,2023-01-08,0.8819480519480519,0
ORD1482,CUS2135,B2B,Rockstar,Soft Drinks,2.15,62,0.05,126.63,Thüringen,2023-01-08,2.0424193548387097,0
ORD1482,CUS2135,B2B,Riesling,Alcoholic Beverages,12.0,69,0.1,745.2,Thüringen,2023-01-08,10.8,1
ORD1483,CUS8339,B2B,Fritz-Kola,Soft Drinks,2.31,43,0.05,94.36,Berlin,2021-10-23,2.1944186046511627,0
ORD1483,CUS8339,B2B,Warsteiner,Alcoholic Beverages,0.96,90,0.15,73.44,Berlin,2021-10-23,0.816,0
ORD1484,CUS993,B2C,Coca-Cola,Soft Drinks,1.07,1,0.0,1.07,Sachsen,2022-11-27,1.07,0
ORD1484,CUS993,B2C,Volvic Touch,Water,1.42,2,0.0,2.84,Sachsen,2022-11-27,1.42,0
ORD1484,CUS993,B2C,Tanqueray,Alcoholic Beverages,34.61,9,0.0,311.49,Sachsen,2022-11-27,34.61,1
ORD1484,CUS993,B2C,Gerolsteiner,Water,1.04,4,0.0,4.16,Sachsen,2022-11-27,1.04,0
ORD1485,CUS363,B2B,Tomato Juice,Juices,3.52,85,0.05,284.24,Baden-Württemberg,2021-04-27,3.3440000000000003,0
ORD1485,CUS363,B2B,Volvic Touch,Water,1.03,26,0.05,25.44,Baden-Württemberg,2021-04-27,0.9784615384615385,0
ORD1485,CUS363,B2B,Warsteiner,Alcoholic Beverages,1.13,50,0.1,50.85,Baden-Württemberg,2021-04-27,1.0170000000000001,0
ORD1486,CUS1826,B2C,Fritz-Kola,Soft Drinks,1.99,1,0.0,1.99,Berlin,2021-01-29,1.99,0
ORD1486,CUS1826,B2C,Gerolsteiner,Water,1.01,4,0.0,4.04,Berlin,2021-01-29,1.01,0
ORD1487,CUS8385,B2B,Pepsi,Soft Drinks,1.14,59,0.15,57.17,Saarland,2023-06-30,0.9689830508474576,0
ORD1488,CUS1770,B2C,Mango Juice,Juices,3.31,13,0.0,43.03,Rheinland-Pfalz,2023-10-21,3.31,0
ORD1488,CUS1770,B2C,Rauch Multivitamin,Juices,2.45,7,0.0,17.15,Rheinland-Pfalz,2023-10-21,2.4499999999999997,0
ORD1489,CUS3783,B2C,Merlot,Alcoholic Beverages,4.48,6,0.0,26.88,Rheinland-Pfalz,2023-02-05,4.4799999999999995,0
ORD1490,CUS2719,B2B,Rauch Multivitamin,Juices,2.85,90,0.1,230.85,Baden-Württemberg,2022-04-27,2.565,0
ORD1490,CUS2719,B2B,Fritz-Kola,Soft Drinks,3.29,74,0.1,219.11,Baden-Württemberg,2022-04-27,2.960945945945946,0
ORD1490,CUS2719,B2B,Mountain Dew,Soft Drinks,0.71,35,0.1,22.36,Baden-Württemberg,2022-04-27,0.6388571428571428,0
ORD1491,CUS7294,B2B,Selters,Water,1.11,89,0.1,88.91,Mecklenburg-Vorpommern,2021-10-06,0.9989887640449437,0
ORD1491,CUS7294,B2B,Monster,Soft Drinks,2.37,36,0.05,81.05,Mecklenburg-Vorpommern,2021-10-06,2.2513888888888887,0
ORD1492,CUS5907,B2C,Havana Club,Alcoholic Beverages,12.58,9,0.0,113.22,Schleswig-Holstein,2021-10-07,12.58,0
ORD1492,CUS5907,B2C,Granini Apple,Juices,1.59,15,0.0,23.85,Schleswig-Holstein,2021-10-07,1.59,0
ORD1493,CUS8105,B2C,Vittel,Water,0.65,8,0.0,5.2,Berlin,2023-08-09,0.65,0
ORD1493,CUS8105,B2C,Sprite,Soft Drinks,0.56,10,0.0,5.6,Berlin,2023-08-09,0.5599999999999999,0
ORD1494,CUS139,B2B,Granini Apple,Juices,2.28,17,0.05,36.82,Mecklenburg-Vorpommern,2023-10-06,2.1658823529411766,0
ORD1494,CUS139,B2B,Tomato Juice,Juices,2.61,75,0.1,176.18,Mecklenburg-Vorpommern,2023-10-06,2.349066666666667,0
ORD1494,CUS139,B2B,Volvic Touch,Water,1.51,49,0.1,66.59,Mecklenburg-Vorpommern,2023-10-06,1.3589795918367347,0
ORD1495,CUS4335,B2C,Kölsch,Alcoholic Beverages,0.96,10,0.0,9.6,Berlin,2022-01-09,0.96,0
ORD1495,CUS4335,B2C,Riesling,Alcoholic Beverages,4.19,1,0.0,4.19,Berlin,2022-01-09,4.19,0
ORD1495,CUS4335,B2C,Fritz-Kola,Soft Drinks,2.05,15,0.0,30.75,Berlin,2022-01-09,2.05,0
ORD1495,CUS4335,B2C,Mango Juice,Juices,3.21,11,0.0,35.31,Berlin,2022-01-09,3.2100000000000004,0
ORD1495,CUS4335,B2C,Monster,Soft Drinks,3.21,14,0.0,44.94,Berlin,2022-01-09,3.21,0
ORD1496,CUS688,B2B,Gerolsteiner,Water,0.98,39,0.05,36.31,Berlin,2022-06-02,0.9310256410256411,0
ORD1497,CUS5535,B2B,Monster,Soft Drinks,2.62,58,0.1,136.76,Bayern,2023-09-07,2.3579310344827586,0
ORD1497,CUS5535,B2B,Veuve Clicquot,Alcoholic Beverages,35.96,36,0.05,1229.83,Bayern,2023-09-07,34.161944444444444,1
ORD1498,CUS3986,B2C,Mango Juice,Juices,3.31,11,0.0,36.41,Sachsen-Anhalt,2023-08-03,3.3099999999999996,0
ORD1498,CUS3986,B2C,Tomato Juice,Juices,3.43,4,0.0,13.72,Sachsen-Anhalt,2023-08-03,3.43,0
ORD1498,CUS3986,B2C,Fritz-Kola,Soft Drinks,2.12,9,0.0,19.08,Sachsen-Anhalt,2023-08-03,2.1199999999999997,0
ORD1498,CUS3986,B2C,Passion Fruit Juice,Juices,3.11,9,0.0,27.99,Sachsen-Anhalt,2023-08-03,3.11,0
ORD1499,CUS7350,B2B,Jever,Alcoholic Beverages,1.61,51,0.1,73.9,Hessen,2022-12-04,1.4490196078431374,0
ORD1499,CUS7350,B2B,Rotkäppchen Sekt,Alcoholic Beverages,7.0,20,0.05,133.0,Hessen,2022-12-04,6.65,0
ORD1499,CUS7350,B2B,Veuve Clicquot,Alcoholic Beverages,48.46,4,0.05,184.15,Hessen,2022-12-04,46.0375,1
ORD1499,CUS7350,B2B,Coca-Cola,Soft Drinks,0.62,4,0.05,2.36,Hessen,2022-12-04,0.59,0
ORD1499,CUS7350,B2B,Sauvignon Blanc,Alcoholic Beverages,3.59,25,0.1,80.78,Hessen,2022-12-04,3.2312,0
ORD1500,CUS6476,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,15,0.0,29.7,Sachsen,2022-11-14,1.98,0
ORD1500,CUS6476,B2C,Bacardi,Alcoholic Beverages,13.84,1,0.0,13.84,Sachsen,2022-11-14,13.84,0
ORD1500,CUS6476,B2C,Tanqueray,Alcoholic Beverages,34.61,12,0.0,415.32,Sachsen,2022-11-14,34.61,1
ORD1500,CUS6476,B2C,Schwip Schwap,Soft Drinks,1.24,11,0.0,13.64,Sachsen,2022-11-14,1.24,0
ORD1501,CUS876,B2C,Sprite,Soft Drinks,0.55,13,0.0,7.15,Berlin,2022-08-13,0.55,0
ORD1501,CUS876,B2C,Passion Fruit Juice,Juices,3.02,14,0.0,42.28,Berlin,2022-08-13,3.02,0
ORD1501,CUS876,B2C,Gerolsteiner,Water,1.04,13,0.0,13.52,Berlin,2022-08-13,1.04,0
ORD1502,CUS369,B2B,Evian,Water,1.45,81,0.1,105.7,Hamburg,2023-05-17,1.3049382716049382,0
ORD1502,CUS369,B2B,Vio Wasser,Water,1.37,51,0.1,62.88,Hamburg,2023-05-17,1.2329411764705882,0
ORD1502,CUS369,B2B,Beck's,Alcoholic Beverages,1.46,64,0.05,88.77,Hamburg,2023-05-17,1.38703125,0
ORD1502,CUS369,B2B,Apollinaris,Water,0.84,43,0.1,32.51,Hamburg,2023-05-17,0.7560465116279069,0
ORD1502,CUS369,B2B,Fritz-Kola,Soft Drinks,2.77,47,0.05,123.68,Hamburg,2023-05-17,2.631489361702128,0
ORD1503,CUS2629,B2C,Selters,Water,0.47,12,0.0,5.64,Baden-Württemberg,2022-06-09,0.47,0
ORD1503,CUS2629,B2C,Kölsch,Alcoholic Beverages,0.96,15,0.0,14.4,Baden-Württemberg,2022-06-09,0.9600000000000001,0
ORD1503,CUS2629,B2C,Hohes C Orange,Juices,1.8,6,0.0,10.8,Baden-Württemberg,2022-06-09,1.8,0
ORD1503,CUS2629,B2C,Passion Fruit Juice,Juices,3.02,15,0.0,45.3,Baden-Württemberg,2022-06-09,3.02,0
ORD1504,CUS8936,B2C,Apollinaris,Water,0.99,1,0.0,0.99,Hessen,2023-06-07,0.99,0
ORD1504,CUS8936,B2C,Gerolsteiner,Water,1.07,8,0.0,8.56,Hessen,2023-06-07,1.07,0
ORD1504,CUS8936,B2C,Havana Club,Alcoholic Beverages,13.35,4,0.0,53.4,Hessen,2023-06-07,13.35,0
ORD1504,CUS8936,B2C,Tomato Juice,Juices,3.43,13,0.0,44.59,Hessen,2023-06-07,3.43,0
ORD1504,CUS8936,B2C,Hohes C Orange,Juices,1.86,2,0.0,3.72,Hessen,2023-06-07,1.86,0
ORD1505,CUS5471,B2C,San Pellegrino,Water,0.91,1,0.0,0.91,Saarland,2023-02-17,0.91,0
ORD1505,CUS5471,B2C,Rauch Multivitamin,Juices,2.45,6,0.0,14.7,Saarland,2023-02-17,2.4499999999999997,0
ORD1505,CUS5471,B2C,Passion Fruit Juice,Juices,3.11,12,0.0,37.32,Saarland,2023-02-17,3.11,0
ORD1505,CUS5471,B2C,Merlot,Alcoholic Beverages,4.48,13,0.0,58.24,Saarland,2023-02-17,4.48,0
ORD1506,CUS4072,B2B,Coca-Cola,Soft Drinks,0.95,47,0.1,40.18,Saarland,2021-07-29,0.8548936170212766,0
ORD1506,CUS4072,B2B,Hohes C Orange,Juices,2.03,73,0.05,140.78,Saarland,2021-07-29,1.9284931506849314,0
ORD1507,CUS7804,B2B,Mountain Dew,Soft Drinks,0.57,38,0.05,20.58,Bayern,2023-08-26,0.541578947368421,0
ORD1508,CUS2239,B2C,Mountain Dew,Soft Drinks,0.93,1,0.0,0.93,Schleswig-Holstein,2021-03-31,0.93,0
ORD1508,CUS2239,B2C,Evian,Water,1.23,1,0.0,1.23,Schleswig-Holstein,2021-03-31,1.23,0
ORD1509,CUS6357,B2B,Apollinaris,Water,1.13,49,0.05,52.6,Rheinland-Pfalz,2023-11-05,1.073469387755102,0
ORD1509,CUS6357,B2B,Rotkäppchen Sekt,Alcoholic Beverages,7.08,57,0.1,363.2,Rheinland-Pfalz,2023-11-05,6.371929824561403,0
ORD1509,CUS6357,B2B,Hohes C Orange,Juices,1.9,63,0.1,107.73,Rheinland-Pfalz,2023-11-05,1.71,0
ORD1510,CUS5428,B2C,Selters,Water,0.47,2,0.0,0.94,Sachsen-Anhalt,2022-03-02,0.47,0
ORD1510,CUS5428,B2C,Rauch Multivitamin,Juices,2.38,4,0.0,9.52,Sachsen-Anhalt,2022-03-02,2.38,0
ORD1510,CUS5428,B2C,Monster,Soft Drinks,3.21,10,0.0,32.1,Sachsen-Anhalt,2022-03-02,3.21,0
ORD1511,CUS9765,B2C,Fritz-Kola,Soft Drinks,2.05,1,0.0,2.05,Mecklenburg-Vorpommern,2022-01-11,2.05,0
ORD1511,CUS9765,B2C,Beck's,Alcoholic Beverages,1.37,7,0.0,9.59,Mecklenburg-Vorpommern,2022-01-11,1.3699999999999999,0
ORD1511,CUS9765,B2C,Mango Juice,Juices,3.21,8,0.0,25.68,Mecklenburg-Vorpommern,2022-01-11,3.21,0
ORD1512,CUS7444,B2C,Vittel,Water,0.56,12,0.0,6.72,Brandenburg,2021-01-21,0.5599999999999999,0
ORD1512,CUS7444,B2C,Pepsi,Soft Drinks,1.49,4,0.0,5.96,Brandenburg,2021-01-21,1.49,0
ORD1513,CUS458,B2B,Volvic Touch,Water,1.46,79,0.1,103.81,Baden-Württemberg,2021-09-19,1.3140506329113923,0
ORD1514,CUS4560,B2C,Granini Apple,Juices,1.59,14,0.0,22.26,Niedersachsen,2021-10-11,1.59,0
ORD1514,CUS4560,B2C,Havana Club,Alcoholic Beverages,12.58,5,0.0,62.9,Niedersachsen,2021-10-11,12.58,0
ORD1515,CUS9001,B2C,Erdinger Weißbier,Alcoholic Beverages,1.98,15,0.0,29.7,Mecklenburg-Vorpommern,2022-02-11,1.98,0
ORD1515,CUS9001,B2C,Chardonnay,Alcoholic Beverages,4.88,4,0.0,19.52,Mecklenburg-Vorpommern,2022-02-11,4.88,0
ORD1515,CUS9001,B2C,Tomato Juice,Juices,3.33,13,0.0,43.29,Mecklenburg-Vorpommern,2022-02-11,3.33,0
ORD1515,CUS9001,B2C,Evian,Water,1.26,8,0.0,10.08,Mecklenburg-Vorpommern,2022-02-11,1.26,0
ORD1516,CUS7356,B2C,Vio Wasser,Water,1.61,11,0.0,17.71,Rheinland-Pfalz,2021-02-21,1.61,0
ORD1516,CUS7356,B2C,Tomato Juice,Juices,3.23,15,0.0,48.45,Rheinland-Pfalz,2021-02-21,3.23,0
ORD1516,CUS7356,B2C,Passion Fruit Juice,Juices,2.93,1,0.0,2.93,Rheinland-Pfalz,2021-02-21,2.93,0
ORD1516,CUS7356,B2C,Granini Apple,Juices,1.59,8,0.0,12.72,Rheinland-Pfalz,2021-02-21,1.59,0
ORD1517,CUS1542,B2B,Selters,Water,0.71,40,0.05,26.98,Baden-Württemberg,2023-04-14,0.6745,0
ORD1517,CUS1542,B2B,Passion Fruit Juice,Juices,2.53,5,0.1,11.38,Baden-Württemberg,2023-04-14,2.2760000000000002,0
ORD1517,CUS1542,B2B,Rauch Multivitamin,Juices,2.72,39,0.1,95.47,Baden-Württemberg,2023-04-14,2.447948717948718,0
ORD1517,CUS1542,B2B,Tomato Juice,Juices,2.96,78,0.1,207.79,Baden-Württemberg,2023-04-14,2.6639743589743587,0
ORD1518,CUS6216,B2C,Johnnie Walker,Alcoholic Beverages,35.52,14,0.0,497.28,Schleswig-Holstein,2021-03-26,35.519999999999996,1
ORD1518,CUS6216,B2C,Fritz-Kola,Soft Drinks,1.99,8,0.0,15.92,Schleswig-Holstein,2021-03-26,1.99,0
ORD1518,CUS6216,B2C,Sauvignon Blanc,Alcoholic Beverages,8.57,4,0.0,34.28,Schleswig-Holstein,2021-03-26,8.57,0
ORD1518,CUS6216,B2C,Hohes C Orange,Juices,1.75,14,0.0,24.5,Schleswig-Holstein,2021-03-26,1.75,0
ORD1519,CUS5839,B2B,Bacardi,Alcoholic Beverages,16.38,33,0.1,486.49,Brandenburg,2022-02-16,14.742121212121212,1
ORD1519,CUS5839,B2B,Club Mate,Soft Drinks,2.31,84,0.1,174.64,Brandenburg,2022-02-16,2.079047619047619,0
ORD1520,CUS7776,B2C,Vio Wasser,Water,1.71,9,0.0,15.39,Bayern,2023-02-18,1.71,0
ORD1520,CUS7776,B2C,Granini Apple,Juices,1.69,1,0.0,1.69,Bayern,2023-02-18,1.69,0
ORD1521,CUS2023,B2C,Jack Daniels,Alcoholic Beverages,48.79,13,0.0,634.27,Sachsen,2021-12-07,48.79,1
ORD1521,CUS2023,B2C,Gerolsteiner,Water,1.01,6,0.0,6.06,Sachsen,2021-12-07,1.01,0
ORD1522,CUS5045,B2B,Volvic Touch,Water,0.66,40,0.15,22.44,Thüringen,2021-10-19,0.561,0
ORD1522,CUS5045,B2B,Red Bull,Soft Drinks,2.73,7,0.05,18.15,Thüringen,2021-10-19,2.5928571428571425,0
ORD1522,CUS5045,B2B,Johnnie Walker,Alcoholic Beverages,25.68,4,0.1,92.45,Thüringen,2021-10-19,23.1125,1
ORD1522,CUS5045,B2B,Bacardi,Alcoholic Beverages,28.27,67,0.15,1609.98,Thüringen,2021-10-19,24.02955223880597,1
ORD1523,CUS3446,B2B,Passion Fruit Juice,Juices,3.12,9,0.15,23.87,Thüringen,2021-05-26,2.6522222222222225,0
ORD1523,CUS3446,B2B,Rauch Multivitamin,Juices,1.68,28,0.05,44.69,Thüringen,2021-05-26,1.5960714285714286,0
ORD1523,CUS3446,B2B,Coca-Cola,Soft Drinks,1.17,52,0.1,54.76,Thüringen,2021-05-26,1.053076923076923,0
ORD1523,CUS3446,B2B,Mezzo Mix,Soft Drinks,0.77,33,0.1,22.87,Thüringen,2021-05-26,0.6930303030303031,0
ORD1524,CUS2731,B2C,Mountain Dew,Soft Drinks,0.99,8,0.0,7.92,Bremen,2023-08-10,0.99,0
ORD1525,CUS6244,B2B,Hohes C Orange,Juices,1.59,32,0.1,45.79,Schleswig-Holstein,2023-10-01,1.4309375,0
ORD1525,CUS6244,B2B,Passion Fruit Juice,Juices,3.24,65,0.1,189.54,Schleswig-Holstein,2023-10-01,2.916,0
ORD1525,CUS6244,B2B,Rauch Multivitamin,Juices,3.29,51,0.1,151.01,Schleswig-Holstein,2023-10-01,2.9609803921568627,0
ORD1525,CUS6244,B2B,Schwip Schwap,Soft Drinks,1.31,94,0.15,104.67,Schleswig-Holstein,2023-10-01,1.1135106382978723,0
ORD1525,CUS6244,B2B,San Pellegrino,Water,1.47,100,0.15,124.95,Schleswig-Holstein,2023-10-01,1.2495,0
ORD1526,CUS6769,B2C,Selters,Water,0.49,13,0.0,6.37,Hamburg,2023-03-12,0.49,0
ORD1526,CUS6769,B2C,Chardonnay,Alcoholic Beverages,5.03,3,0.0,15.09,Hamburg,2023-03-12,5.03,0
ORD1526,CUS6769,B2C,Rauch Multivitamin,Juices,2.45,5,0.0,12.25,Hamburg,2023-03-12,2.45,0
ORD1527,CUS3402,B2C,Rauch Multivitamin,Juices,2.31,5,0.0,11.55,Hessen,2021-03-10,2.31,0
ORD1528,CUS2281,B2C,Gerolsteiner,Water,1.04,4,0.0,4.16,Rheinland-Pfalz,2022-02-13,1.04,0
ORD1528,CUS2281,B2C,Tomato Juice,Juices,3.33,7,0.0,23.31,Rheinland-Pfalz,2022-02-13,3.3299999999999996,0
ORD1529,CUS6736,B2C,Selters,Water,0.49,10,0.0,4.9,Nordrhein-Westfalen,2023-12-17,0.49000000000000005,0
ORD1529,CUS6736,B2C,Rauch Multivitamin,Juices,2.45,10,0.0,24.5,Nordrhein-Westfalen,2023-12-17,2.45,0
ORD1529,CUS6736,B2C,Club Mate,Soft Drinks,2.26,7,0.0,15.82,Nordrhein-Westfalen,2023-12-17,2.2600000000000002,0
ORD1529,CUS6736,B2C,Vio Wasser,Water,1.71,2,0.0,3.42,Nordrhein-Westfalen,2023-12-17,1.71,0
ORD1530,CUS2278,B2B,Passion Fruit Juice,Juices,2.33,44,0.1,92.27,Saarland,2021-08-18,2.0970454545454547,0
ORD1531,CUS1514,B2B,Mango Juice,Juices,3.19,62,0.1,178.0,Schleswig-Holstein,2021-09-28,2.870967741935484,0
ORD1531,CUS1514,B2B,Jack Daniels,Alcoholic Beverages,24.73,17,0.05,399.39,Schleswig-Holstein,2021-09-28,23.493529411764705,1
ORD1532,CUS5367,B2B,Passion Fruit Juice,Juices,3.1,75,0.1,209.25,Nordrhein-Westfalen,2022-08-23,2.79,0
ORD1532,CUS5367,B2B,Krombacher,Alcoholic Beverages,1.1,50,0.05,52.25,Nordrhein-Westfalen,2022-08-23,1.045,0
